user_id,signup_date,acquisition_channel,activated,orders_90d,revenue_90d,tenure_days,last_activity_days_ago
3889,2024-06-26,paid_search,1,0,0.0,63,2
3890,2024-03-15,paid_search,0,0,0.0,111,118
3891,2024-05-22,paid_search,0,0,0.0,71,84
3892,2024-02-01,organic,1,2,36.01,20,21
3893,2024-01-28,organic,1,7,562.31,77,27
3894,2024-01-22,paid_search,0,0,0.0,64,118
3895,2024-01-17,paid_search,1,4,102.79,37,22
3896,2024-02-28,paid_search,1,0,0.0,108,13
3897,2024-03-30,paid_search,1,5,190.95,164,12
3898,2024-04-15,paid_social,1,0,0.0,10,16
3899,2024-01-26,referral,1,3,141.94,162,14
3900,2024-01-25,organic,0,0,0.0,45,118
3901,2024-05-17,organic,0,0,0.0,63,51
3902,2024-02-14,organic,0,0,0.0,13,98
3903,2024-03-23,paid_social,1,4,177.32,25,5
3904,2024-01-11,paid_search,0,0,0.0,127,50
3905,2024-04-13,organic,0,0,0.0,44,103
3906,2024-03-08,paid_social,0,0,0.0,74,116
3907,2024-04-04,organic,1,2,52.69,116,27
3908,2024-06-04,paid_social,0,0,0.0,152,33
3909,2024-03-05,paid_search,1,2,74.84,69,9
3910,2024-02-18,paid_social,0,0,0.0,47,99
3911,2024-06-23,organic,1,2,184.49,91,7
3912,2024-02-21,referral,0,0,0.0,50,55
3913,2024-04-11,paid_social,0,0,0.0,116,103
3914,2024-02-26,organic,1,0,0.0,164,7
3915,2024-02-16,organic,1,2,44.04,33,11
3916,2024-06-07,paid_search,1,2,111.47,92,27
3917,2024-06-22,referral,1,2,38.11,104,6
3918,2024-01-26,referral,1,1,16.72,131,16
3919,2024-04-23,paid_search,1,2,267.95,159,16
3920,2024-01-05,referral,1,3,18.42,60,24
3921,2024-03-24,organic,0,0,0.0,29,60
3922,2024-02-21,organic,1,5,66.89,172,29
3923,2024-04-14,email,1,3,606.41,173,13
3924,2024-02-23,referral,1,3,240.36,116,26
3925,2024-06-09,paid_search,1,3,162.09,42,12
3926,2024-06-26,referral,1,3,35.91,149,29
3927,2024-06-14,email,0,0,0.0,32,36
3928,2024-06-03,referral,1,1,24.34,156,27
3929,2024-01-15,referral,0,0,0.0,175,117
3930,2024-03-01,referral,0,0,0.0,99,60
3931,2024-05-01,organic,1,5,678.98,120,13
3932,2024-01-21,referral,1,1,77.77,47,1
3933,2024-02-15,organic,1,3,171.55,17,10
3934,2024-05-13,referral,0,0,0.0,29,104
3935,2024-02-07,paid_search,1,3,103.18,48,28
3936,2024-03-02,paid_social,0,0,0.0,130,87
3937,2024-03-26,paid_search,0,0,0.0,33,44
3938,2024-03-18,organic,0,0,0.0,128,107
3939,2024-02-15,organic,1,2,261.0,68,29
3940,2024-05-20,email,1,1,32.51,39,11
3941,2024-01-03,email,0,0,0.0,133,110
3942,2024-01-06,paid_search,0,0,0.0,119,71
3943,2024-04-02,email,0,0,0.0,68,47
3944,2024-01-08,referral,0,0,0.0,52,107
3945,2024-06-20,paid_social,0,0,0.0,157,67
3946,2024-04-17,organic,0,0,0.0,165,93
3947,2024-06-09,email,0,0,0.0,136,58
3948,2024-03-15,paid_social,1,2,38.27,148,9
3949,2024-03-17,referral,0,0,0.0,169,46
3950,2024-02-19,referral,1,3,239.54,70,26
3951,2024-01-11,referral,1,1,131.8,36,10
3952,2024-04-04,paid_social,0,0,0.0,32,113
3953,2024-06-04,organic,1,3,190.56,5,22
3954,2024-03-10,paid_search,1,3,107.47,104,20
3955,2024-06-17,paid_search,1,2,96.57,148,11
3956,2024-01-16,organic,0,0,0.0,68,85
3957,2024-03-08,paid_social,0,0,0.0,150,90
3958,2024-04-08,paid_social,1,2,97.34,159,12
3959,2024-02-17,referral,1,4,112.98,169,23
3960,2024-03-04,organic,1,2,39.15,5,8
3961,2024-03-30,paid_search,1,1,91.64,10,20
3962,2024-03-16,organic,1,1,11.55,114,14
3963,2024-05-18,organic,0,0,0.0,165,119
3964,2024-04-10,organic,1,5,114.75,56,3
3965,2024-03-29,paid_social,1,2,389.74,86,28
3966,2024-01-18,organic,1,4,282.42,152,28
3967,2024-01-19,paid_social,1,2,28.91,100,25
3968,2024-02-24,organic,1,4,105.04,144,28
3969,2024-04-11,referral,0,0,0.0,2,59
3970,2024-04-27,referral,1,3,48.8,143,14
3971,2024-06-02,email,0,0,0.0,169,62
3972,2024-05-13,referral,0,0,0.0,63,55
3973,2024-01-04,email,1,0,0.0,177,12
3974,2024-04-17,referral,1,0,0.0,154,29
3975,2024-04-24,paid_social,0,0,0.0,94,71
3976,2024-01-29,organic,1,1,25.14,66,19
3977,2024-02-28,organic,0,0,0.0,118,90
3978,2024-05-04,organic,0,0,0.0,29,76
3979,2024-04-07,paid_social,1,2,67.37,40,13
3980,2024-01-17,paid_search,0,0,0.0,11,77
3981,2024-04-16,referral,0,0,0.0,126,81
3982,2024-02-12,email,1,3,14.54,87,24
3983,2024-03-20,paid_search,0,0,0.0,90,56
3984,2024-06-10,paid_search,1,2,453.83,79,16
3985,2024-01-08,email,1,4,149.57,103,18
3986,2024-05-20,organic,0,0,0.0,81,48
3987,2024-04-15,referral,0,0,0.0,99,111
3988,2024-01-08,organic,0,0,0.0,100,57
3989,2024-04-05,paid_social,1,1,34.07,131,4
3990,2024-04-03,organic,1,1,35.31,11,13
3991,2024-03-05,referral,1,5,71.17,28,3
3992,2024-06-19,paid_social,1,0,0.0,48,4
3993,2024-02-08,organic,1,5,268.54,28,19
3994,2024-03-21,organic,1,2,33.39,46,24
3995,2024-03-24,paid_search,1,4,69.0,55,1
3996,2024-03-28,email,1,4,123.83,83,1
3997,2024-03-26,referral,1,3,132.89,119,9
3998,2024-04-02,paid_search,0,0,0.0,2,49
3999,2024-03-26,paid_search,0,0,0.0,144,92
4000,2024-02-13,paid_search,1,1,25.9,11,3
4001,2024-05-16,paid_social,0,0,0.0,3,64
4002,2024-06-13,referral,0,0,0.0,42,74
4003,2024-03-14,paid_search,0,0,0.0,157,86
4004,2024-02-05,paid_social,1,3,48.46,92,11
4005,2024-04-10,paid_social,1,1,66.38,159,9
4006,2024-06-04,email,0,0,0.0,77,57
4007,2024-06-18,email,1,0,0.0,153,20
4008,2024-06-19,referral,0,0,0.0,120,53
4009,2024-06-18,paid_social,0,0,0.0,134,113
4010,2024-04-13,organic,0,0,0.0,116,53
4011,2024-03-06,referral,1,1,19.61,67,14
4012,2024-02-24,paid_search,1,2,89.96,150,19
4013,2024-06-24,organic,1,5,386.04,41,16
4014,2024-03-31,paid_search,0,0,0.0,39,110
4015,2024-01-22,referral,1,1,20.2,55,14
4016,2024-04-10,organic,0,0,0.0,158,46
4017,2024-06-03,paid_search,1,1,20.51,71,18
4018,2024-04-30,paid_search,1,1,27.97,130,28
4019,2024-04-02,organic,1,4,312.14,8,15
4020,2024-04-17,organic,1,3,178.73,114,19
4021,2024-05-20,referral,0,0,0.0,63,112
4022,2024-06-21,referral,1,2,134.75,97,21
4023,2024-01-10,organic,0,0,0.0,156,92
4024,2024-01-09,referral,0,0,0.0,74,112
4025,2024-06-03,referral,0,0,0.0,166,97
4026,2024-02-03,paid_search,0,0,0.0,18,35
4027,2024-05-08,paid_social,1,0,0.0,97,10
4028,2024-06-08,email,1,4,32.02,23,5
4029,2024-03-29,paid_search,0,0,0.0,124,92
4030,2024-04-02,organic,1,3,169.74,168,14
4031,2024-03-11,email,1,2,53.95,60,22
4032,2024-03-07,paid_social,1,1,61.15,85,28
4033,2024-05-27,organic,0,0,0.0,5,118
4034,2024-04-26,paid_social,1,1,37.6,99,10
4035,2024-04-03,paid_search,1,1,69.11,146,24
4036,2024-06-11,referral,1,1,78.04,166,1
4037,2024-04-08,paid_search,0,0,0.0,111,59
4038,2024-04-22,organic,1,1,15.65,157,22
4039,2024-04-12,paid_social,0,0,0.0,154,89
4040,2024-03-31,paid_search,0,0,0.0,60,47
4041,2024-03-30,organic,0,0,0.0,164,91
4042,2024-01-17,paid_social,1,5,70.81,114,5
4043,2024-01-18,referral,0,0,0.0,82,90
4044,2024-06-21,organic,1,2,83.99,157,5
4045,2024-04-25,paid_social,1,6,186.09,159,23
4046,2024-04-02,paid_search,0,0,0.0,106,51
4047,2024-03-31,organic,0,0,0.0,141,53
4048,2024-03-22,paid_search,0,0,0.0,118,116
4049,2024-03-08,paid_search,0,0,0.0,123,80
4050,2024-04-23,referral,1,1,20.62,168,3
4051,2024-01-01,organic,0,0,0.0,121,44
4052,2024-02-27,paid_social,1,3,26.91,2,6
4053,2024-06-02,organic,0,0,0.0,118,71
4054,2024-04-18,email,1,4,339.39,136,20
4055,2024-05-27,paid_social,1,4,60.99,74,2
4056,2024-04-25,paid_social,1,3,162.86,127,5
4057,2024-03-27,organic,1,3,76.56,118,19
4058,2024-01-10,paid_search,1,0,0.0,108,20
4059,2024-02-28,organic,1,2,36.43,43,22
4060,2024-02-10,email,1,5,439.78,177,11
4061,2024-04-14,paid_search,0,0,0.0,112,31
4062,2024-05-12,paid_social,1,3,154.69,150,18
4063,2024-05-01,paid_social,1,2,28.16,163,27
4064,2024-05-24,paid_search,1,1,8.52,19,3
4065,2024-01-22,paid_social,1,2,77.04,132,12
4066,2024-04-07,paid_social,0,0,0.0,19,75
4067,2024-06-17,paid_social,0,0,0.0,20,62
4068,2024-03-08,paid_search,1,2,129.84,4,21
4069,2024-05-18,paid_search,0,0,0.0,49,54
4070,2024-02-25,organic,0,0,0.0,154,64
4071,2024-06-27,referral,1,2,72.55,3,9
4072,2024-05-28,paid_social,0,0,0.0,52,94
4073,2024-04-08,paid_search,1,1,45.14,128,26
4074,2024-03-16,email,1,1,54.12,36,7
4075,2024-01-26,organic,1,4,262.08,169,1
4076,2024-04-24,referral,1,0,0.0,179,1
4077,2024-05-26,email,0,0,0.0,103,57
4078,2024-04-18,referral,1,0,0.0,16,3
4079,2024-02-16,referral,1,1,82.23,47,7
4080,2024-03-11,paid_search,1,4,210.81,80,12
4081,2024-06-02,organic,0,0,0.0,46,89
4082,2024-02-09,paid_social,0,0,0.0,100,80
4083,2024-05-12,paid_search,0,0,0.0,98,88
4084,2024-05-28,organic,1,0,0.0,124,24
4085,2024-05-11,referral,0,0,0.0,167,46
4086,2024-01-23,paid_search,1,0,0.0,134,27
4087,2024-04-15,email,1,2,133.38,84,29
4088,2024-03-24,referral,1,4,477.9,61,24
4089,2024-05-22,referral,1,6,220.37,9,9
4090,2024-04-25,referral,0,0,0.0,139,83
4091,2024-04-18,referral,0,0,0.0,65,105
4092,2024-05-15,referral,0,0,0.0,91,73
4093,2024-02-10,paid_social,1,4,66.01,122,20
4094,2024-04-21,organic,1,3,165.8,59,6
4095,2024-05-26,referral,1,0,0.0,112,6
4096,2024-04-21,referral,0,0,0.0,113,117
4097,2024-04-12,paid_search,0,0,0.0,118,114
4098,2024-02-15,organic,0,0,0.0,7,83
4099,2024-06-04,paid_social,1,3,134.31,112,9
4100,2024-03-08,organic,0,0,0.0,122,64
4101,2024-05-01,email,0,0,0.0,61,97
4102,2024-01-15,email,0,0,0.0,57,55
4103,2024-06-13,organic,0,0,0.0,86,101
4104,2024-05-08,paid_social,0,0,0.0,162,117
4105,2024-04-20,organic,0,0,0.0,84,85
4106,2024-01-24,paid_social,0,0,0.0,45,105
4107,2024-01-27,paid_search,1,6,183.3,45,8
4108,2024-02-09,paid_social,1,5,128.16,15,20
4109,2024-06-12,paid_search,1,3,53.45,137,14
4110,2024-01-24,organic,1,3,74.34,174,20
4111,2024-01-24,paid_search,0,0,0.0,174,107
4112,2024-01-04,organic,1,4,23.09,36,19
4113,2024-03-07,paid_social,1,1,51.59,46,13
4114,2024-02-03,organic,1,1,4.2,42,6
4115,2024-06-25,paid_search,0,0,0.0,158,56
4116,2024-04-25,referral,1,3,99.91,139,6
4117,2024-01-23,referral,1,3,134.46,118,20
4118,2024-04-18,referral,1,2,93.93,33,2
4119,2024-03-09,email,1,5,362.75,126,10
4120,2024-04-04,organic,0,0,0.0,110,84
4121,2024-03-02,organic,1,2,100.34,168,11
4122,2024-06-17,paid_social,0,0,0.0,70,83
4123,2024-02-26,referral,0,0,0.0,171,93
4124,2024-02-23,email,0,0,0.0,110,68
4125,2024-03-10,organic,1,0,0.0,167,29
4126,2024-04-10,paid_search,1,3,29.91,125,17
4127,2024-02-26,organic,1,2,43.08,39,27
4128,2024-05-17,referral,1,2,185.37,83,26
4129,2024-06-16,paid_social,0,0,0.0,159,62
4130,2024-05-14,organic,1,2,96.85,106,25
4131,2024-04-12,paid_search,1,2,132.7,63,1
4132,2024-06-14,paid_social,0,0,0.0,25,45
4133,2024-03-25,referral,0,0,0.0,41,40
4134,2024-03-01,organic,1,4,84.41,178,20
4135,2024-01-03,referral,1,0,0.0,59,7
4136,2024-05-07,paid_social,1,3,57.21,177,22
4137,2024-06-27,referral,0,0,0.0,30,106
4138,2024-03-26,referral,0,0,0.0,45,44
4139,2024-02-16,organic,0,0,0.0,53,71
4140,2024-03-16,organic,0,0,0.0,154,112
4141,2024-02-07,paid_social,1,2,130.5,40,29
4142,2024-06-12,organic,1,1,56.84,140,5
4143,2024-06-17,referral,1,1,65.33,1,27
4144,2024-05-20,paid_social,0,0,0.0,70,78
4145,2024-03-27,referral,0,0,0.0,129,106
4146,2024-02-27,organic,1,6,257.72,136,18
4147,2024-02-19,paid_search,1,1,27.19,112,12
4148,2024-01-30,paid_social,0,0,0.0,33,108
4149,2024-04-10,organic,1,2,84.92,115,3
4150,2024-01-25,paid_social,0,0,0.0,178,84
4151,2024-04-21,referral,1,1,37.01,104,26
4152,2024-06-03,paid_search,1,3,179.83,134,19
4153,2024-06-27,referral,1,0,0.0,131,20
4154,2024-05-05,organic,0,0,0.0,79,113
4155,2024-05-02,paid_search,0,0,0.0,6,48
4156,2024-02-16,email,1,2,47.46,37,24
4157,2024-04-27,email,0,0,0.0,179,47
4158,2024-02-08,paid_search,0,0,0.0,27,39
4159,2024-01-16,email,0,0,0.0,106,79
4160,2024-01-22,paid_search,1,1,25.18,174,10
4161,2024-02-23,organic,0,0,0.0,69,70
4162,2024-05-28,organic,1,3,35.65,123,15
4163,2024-01-16,email,1,5,140.82,145,21
4164,2024-02-28,organic,1,4,71.63,17,15
4165,2024-01-31,paid_social,1,2,65.2,105,26
4166,2024-06-18,paid_social,0,0,0.0,118,35
4167,2024-02-01,paid_social,1,1,24.36,23,14
4168,2024-06-10,paid_search,1,5,228.97,39,6
4169,2024-01-09,organic,0,0,0.0,161,38
4170,2024-05-18,organic,0,0,0.0,10,103
4171,2024-01-10,paid_social,0,0,0.0,83,91
4172,2024-01-17,paid_social,1,1,32.49,168,19
4173,2024-03-08,paid_social,0,0,0.0,73,99
4174,2024-02-17,paid_social,1,2,97.93,143,3
4175,2024-06-28,organic,0,0,0.0,43,107
4176,2024-04-20,referral,0,0,0.0,88,71
4177,2024-06-01,paid_social,0,0,0.0,12,89
4178,2024-05-02,organic,1,3,55.85,22,9
4179,2024-05-28,paid_search,1,0,0.0,18,25
4180,2024-04-10,referral,1,1,10.69,62,9
4181,2024-04-11,referral,1,3,150.83,79,29
4182,2024-03-05,organic,1,3,14.91,167,4
4183,2024-02-20,paid_social,0,0,0.0,150,108
4184,2024-02-05,organic,1,4,119.81,142,20
4185,2024-03-21,organic,0,0,0.0,105,67
4186,2024-05-06,paid_social,1,6,356.78,7,23
4187,2024-03-28,paid_social,1,0,0.0,163,11
4188,2024-04-13,referral,0,0,0.0,34,102
4189,2024-01-15,paid_search,0,0,0.0,63,100
4190,2024-04-05,organic,1,4,84.18,130,8
4191,2024-06-15,paid_search,1,3,123.89,109,6
4192,2024-05-02,organic,0,0,0.0,173,39
4193,2024-01-01,organic,1,1,41.95,63,8
4194,2024-05-30,paid_search,1,1,76.18,130,27
4195,2024-05-01,paid_search,0,0,0.0,51,44
4196,2024-06-15,organic,1,4,254.06,41,3
4197,2024-05-05,paid_social,1,2,385.73,133,19
4198,2024-02-26,organic,0,0,0.0,85,100
4199,2024-03-21,organic,0,0,0.0,71,69
4200,2024-06-10,paid_social,1,1,40.05,153,23
4201,2024-06-17,organic,1,2,74.47,1,3
4202,2024-03-13,paid_social,1,1,47.16,9,9
4203,2024-05-20,organic,0,0,0.0,108,31
4204,2024-03-10,paid_search,0,0,0.0,101,51
4205,2024-01-06,organic,1,1,22.44,122,25
4206,2024-03-24,organic,1,1,55.4,108,8
4207,2024-02-21,paid_social,1,0,0.0,4,20
4208,2024-01-03,email,1,5,160.31,149,7
4209,2024-03-21,organic,0,0,0.0,61,112
4210,2024-03-03,paid_search,1,2,107.68,26,22
4211,2024-02-18,paid_social,1,6,302.13,117,17
4212,2024-03-16,paid_search,1,4,237.71,172,12
4213,2024-04-21,referral,1,1,119.83,165,5
4214,2024-06-23,organic,1,0,0.0,78,2
4215,2024-04-18,email,0,0,0.0,138,57
4216,2024-03-05,paid_search,0,0,0.0,82,43
4217,2024-03-21,paid_search,0,0,0.0,81,32
4218,2024-01-15,referral,0,0,0.0,75,45
4219,2024-04-09,paid_social,0,0,0.0,47,118
4220,2024-02-01,paid_search,0,0,0.0,88,75
4221,2024-04-05,paid_social,0,0,0.0,83,32
4222,2024-05-07,paid_social,1,4,119.76,151,15
4223,2024-05-25,organic,1,1,6.45,120,12
4224,2024-04-22,paid_social,1,3,101.45,123,23
4225,2024-03-23,organic,0,0,0.0,54,69
4226,2024-02-12,referral,0,0,0.0,147,48
4227,2024-04-25,email,1,2,67.18,25,29
4228,2024-06-11,paid_search,1,3,252.46,67,4
4229,2024-03-18,paid_search,1,3,319.5,141,11
4230,2024-02-27,organic,1,0,0.0,21,22
4231,2024-02-02,organic,1,1,60.58,22,15
4232,2024-01-14,email,1,2,41.69,175,25
4233,2024-06-10,organic,1,2,109.14,29,24
4234,2024-05-11,paid_search,0,0,0.0,49,72
4235,2024-02-28,referral,0,0,0.0,107,86
4236,2024-06-05,referral,0,0,0.0,25,117
4237,2024-03-23,paid_search,0,0,0.0,151,48
4238,2024-05-13,paid_social,0,0,0.0,76,119
4239,2024-04-30,paid_social,0,0,0.0,49,93
4240,2024-06-25,email,0,0,0.0,151,75
4241,2024-06-16,paid_social,0,0,0.0,5,70
4242,2024-03-23,paid_social,1,1,14.15,157,10
4243,2024-01-27,organic,1,1,83.28,5,22
4244,2024-03-20,organic,0,0,0.0,39,49
4245,2024-05-13,paid_social,1,1,31.21,163,6
4246,2024-01-13,email,1,3,408.05,81,23
4247,2024-03-04,referral,1,1,31.46,30,6
4248,2024-05-26,email,1,3,123.21,2,24
4249,2024-03-20,paid_search,0,0,0.0,15,86
4250,2024-05-02,referral,1,1,173.92,51,18
4251,2024-02-12,referral,1,4,124.45,23,26
4252,2024-03-29,paid_social,1,2,20.7,26,4
4253,2024-05-27,paid_search,0,0,0.0,11,116
4254,2024-04-04,paid_search,0,0,0.0,128,50
4255,2024-06-20,referral,0,0,0.0,24,118
4256,2024-05-30,organic,0,0,0.0,137,81
4257,2024-01-02,email,1,2,85.47,71,20
4258,2024-04-29,organic,1,2,97.9,138,2
4259,2024-01-22,paid_social,1,6,222.84,97,2
4260,2024-04-24,paid_social,0,0,0.0,110,44
4261,2024-02-26,paid_social,0,0,0.0,72,75
4262,2024-03-12,paid_search,1,2,44.91,71,18
4263,2024-01-07,email,1,4,338.16,90,20
4264,2024-04-28,paid_social,1,4,201.75,127,7
4265,2024-04-23,organic,0,0,0.0,123,65
4266,2024-01-16,paid_social,1,3,121.12,143,20
4267,2024-03-23,organic,1,3,148.3,33,25
4268,2024-06-27,organic,1,3,134.3,139,5
4269,2024-03-12,paid_search,0,0,0.0,147,47
4270,2024-05-03,referral,0,0,0.0,170,110
4271,2024-04-22,paid_search,1,1,45.71,58,7
4272,2024-01-12,paid_social,0,0,0.0,146,68
4273,2024-05-05,paid_search,1,0,0.0,146,28
4274,2024-02-22,organic,0,0,0.0,22,107
4275,2024-03-15,email,1,3,119.71,89,8
4276,2024-05-12,paid_social,0,0,0.0,118,53
4277,2024-01-27,email,1,0,0.0,44,16
4278,2024-05-19,organic,1,0,0.0,159,14
4279,2024-05-24,organic,0,0,0.0,9,101
4280,2024-05-13,referral,1,0,0.0,50,9
4281,2024-04-06,paid_social,1,1,119.5,119,6
4282,2024-01-05,organic,1,1,11.56,61,7
4283,2024-02-26,organic,1,2,173.66,19,26
4284,2024-06-04,referral,1,5,266.91,52,9
4285,2024-03-18,paid_search,1,2,67.76,55,7
4286,2024-03-09,paid_social,0,0,0.0,25,50
4287,2024-04-27,paid_search,0,0,0.0,69,52
4288,2024-04-29,paid_search,1,1,14.09,75,21
4289,2024-02-28,email,0,0,0.0,141,65
4290,2024-02-02,organic,0,0,0.0,162,44
4291,2024-03-02,paid_search,1,1,30.2,72,23
4292,2024-02-19,referral,1,1,35.26,25,17
4293,2024-04-21,organic,0,0,0.0,91,99
4294,2024-01-19,paid_search,0,0,0.0,75,67
4295,2024-05-02,paid_social,1,2,16.83,64,12
4296,2024-02-16,paid_search,1,3,559.79,82,22
4297,2024-06-15,paid_search,1,1,38.93,138,23
4298,2024-02-02,paid_search,0,0,0.0,97,116
4299,2024-05-20,paid_social,1,5,371.03,100,18
4300,2024-03-24,paid_social,0,0,0.0,17,50
4301,2024-05-14,paid_social,1,4,49.95,5,5
4302,2024-03-19,organic,1,7,26.19,67,7
4303,2024-01-14,paid_social,1,1,45.19,101,29
4304,2024-05-26,email,0,0,0.0,138,79
4305,2024-05-07,paid_search,1,1,55.9,155,1
4306,2024-02-23,paid_social,1,4,115.82,135,28
4307,2024-05-27,paid_social,0,0,0.0,113,110
4308,2024-01-29,referral,0,0,0.0,29,111
4309,2024-01-24,email,1,1,34.27,49,7
4310,2024-03-22,organic,1,7,87.91,167,27
4311,2024-03-03,paid_search,0,0,0.0,9,33
4312,2024-04-14,paid_search,0,0,0.0,78,59
4313,2024-02-26,paid_search,1,1,9.8,137,14
4314,2024-05-15,organic,0,0,0.0,60,98
4315,2024-03-02,referral,1,5,256.95,52,15
4316,2024-06-05,organic,0,0,0.0,121,41
4317,2024-01-17,paid_search,1,2,72.15,75,7
4318,2024-03-06,paid_social,0,0,0.0,11,108
4319,2024-01-06,organic,1,0,0.0,104,9
4320,2024-02-27,email,0,0,0.0,163,64
4321,2024-03-09,referral,0,0,0.0,75,81
4322,2024-06-04,paid_search,1,1,36.81,36,25
4323,2024-03-02,paid_search,1,5,90.48,131,27
4324,2024-06-17,organic,1,2,51.77,109,20
4325,2024-03-22,paid_social,0,0,0.0,83,67
4326,2024-06-17,organic,0,0,0.0,28,115
4327,2024-06-25,paid_social,0,0,0.0,53,67
4328,2024-06-25,referral,1,5,337.76,54,22
4329,2024-03-11,organic,0,0,0.0,65,40
4330,2024-05-10,referral,1,5,153.94,53,18
4331,2024-01-10,organic,1,1,30.2,40,10
4332,2024-04-07,email,1,3,77.53,41,3
4333,2024-03-29,organic,1,0,0.0,166,27
4334,2024-02-04,paid_social,0,0,0.0,75,54
4335,2024-01-02,organic,0,0,0.0,29,91
4336,2024-05-03,referral,1,1,31.79,159,1
4337,2024-01-24,paid_search,1,1,8.36,40,23
4338,2024-03-14,organic,1,2,72.52,130,28
4339,2024-06-14,paid_social,0,0,0.0,48,84
4340,2024-01-22,paid_search,1,1,99.59,1,16
4341,2024-06-02,paid_social,1,1,26.84,59,3
4342,2024-06-19,referral,0,0,0.0,160,36
4343,2024-02-08,paid_search,0,0,0.0,88,78
4344,2024-06-05,organic,0,0,0.0,2,43
4345,2024-01-20,organic,0,0,0.0,59,58
4346,2024-02-10,paid_social,0,0,0.0,131,76
4347,2024-05-27,paid_search,1,2,180.42,49,7
4348,2024-04-17,paid_search,0,0,0.0,76,116
4349,2024-05-26,organic,1,0,0.0,34,16
4350,2024-03-24,paid_search,0,0,0.0,62,43
4351,2024-04-20,email,1,2,234.4,34,11
4352,2024-03-06,organic,0,0,0.0,23,37
4353,2024-06-06,paid_social,1,0,0.0,19,25
4354,2024-02-22,referral,1,2,97.75,60,3
4355,2024-02-03,paid_social,0,0,0.0,127,66
4356,2024-05-29,paid_search,1,2,192.87,96,27
4357,2024-03-07,paid_social,0,0,0.0,156,97
4358,2024-05-13,referral,1,3,126.58,90,2
4359,2024-01-27,organic,0,0,0.0,49,118
4360,2024-01-10,paid_search,0,0,0.0,45,112
4361,2024-03-13,organic,0,0,0.0,76,49
4362,2024-04-05,paid_search,1,2,16.02,107,18
4363,2024-02-17,paid_search,1,1,145.88,60,3
4364,2024-03-10,paid_social,1,5,466.78,132,28
4365,2024-04-09,organic,0,0,0.0,146,61
4366,2024-02-28,paid_search,0,0,0.0,157,98
4367,2024-01-02,paid_social,0,0,0.0,120,114
4368,2024-06-05,paid_search,1,5,186.32,167,22
4369,2024-03-05,paid_social,1,2,179.02,55,21
4370,2024-03-23,paid_search,1,2,117.72,175,2
4371,2024-06-02,email,0,0,0.0,31,58
4372,2024-01-10,paid_search,1,3,100.44,115,1
4373,2024-02-22,paid_social,1,8,120.11,156,29
4374,2024-03-19,referral,0,0,0.0,155,118
4375,2024-02-28,organic,1,3,54.96,30,19
4376,2024-05-29,organic,0,0,0.0,49,118
4377,2024-06-27,paid_social,1,4,150.61,170,9
4378,2024-02-17,paid_search,1,2,109.72,75,20
4379,2024-05-28,referral,1,2,104.13,68,9
4380,2024-05-02,email,0,0,0.0,100,73
4381,2024-01-22,paid_search,1,1,16.56,129,11
4382,2024-04-09,paid_search,1,2,31.93,172,1
4383,2024-04-07,paid_search,1,2,66.08,103,19
4384,2024-06-06,paid_search,1,0,0.0,165,17
4385,2024-01-25,referral,0,0,0.0,161,77
4386,2024-01-28,referral,1,2,143.24,149,1
4387,2024-04-22,paid_search,0,0,0.0,88,31
4388,2024-02-14,organic,1,3,125.0,168,9
4389,2024-03-08,paid_search,0,0,0.0,114,57
4390,2024-01-07,organic,0,0,0.0,13,33
4391,2024-02-18,referral,0,0,0.0,113,82
4392,2024-05-16,organic,0,0,0.0,166,30
4393,2024-06-12,referral,1,3,119.52,157,18
4394,2024-03-23,paid_social,0,0,0.0,64,106
4395,2024-05-08,paid_social,1,1,69.36,36,20
4396,2024-05-17,paid_search,1,4,653.63,104,19
4397,2024-06-12,paid_social,0,0,0.0,111,117
4398,2024-03-13,paid_social,1,0,0.0,5,23
4399,2024-02-15,referral,0,0,0.0,148,81
4400,2024-04-15,paid_search,1,3,335.03,139,14
4401,2024-06-08,paid_search,1,1,51.71,72,26
4402,2024-02-01,paid_social,0,0,0.0,156,53
4403,2024-01-06,organic,0,0,0.0,177,91
4404,2024-06-24,paid_search,0,0,0.0,169,85
4405,2024-06-14,email,0,0,0.0,146,115
4406,2024-05-24,organic,0,0,0.0,158,53
4407,2024-03-14,paid_search,1,3,103.06,128,9
4408,2024-04-23,paid_search,0,0,0.0,142,49
4409,2024-01-27,paid_social,1,2,262.97,56,11
4410,2024-02-23,organic,1,2,9.29,73,7
4411,2024-06-26,paid_social,1,1,32.94,91,6
4412,2024-06-11,organic,1,4,123.31,29,27
4413,2024-03-25,organic,0,0,0.0,128,82
4414,2024-05-06,paid_social,0,0,0.0,27,43
4415,2024-06-01,paid_search,0,0,0.0,68,94
4416,2024-06-04,email,0,0,0.0,163,62
4417,2024-04-20,organic,1,0,0.0,91,29
4418,2024-01-15,paid_search,1,1,17.89,10,17
4419,2024-05-11,organic,1,0,0.0,127,26
4420,2024-04-02,paid_search,0,0,0.0,26,103
4421,2024-05-02,email,1,2,40.61,71,14
4422,2024-03-13,referral,1,6,179.82,91,5
4423,2024-06-03,organic,0,0,0.0,94,115
4424,2024-06-02,paid_social,0,0,0.0,76,100
4425,2024-05-26,paid_social,0,0,0.0,104,79
4426,2024-04-01,organic,0,0,0.0,77,70
4427,2024-01-17,organic,1,2,67.74,41,11
4428,2024-02-12,email,1,1,2.4,132,22
